GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,,SeriesFirstDown,,NextScore,Description,TeamWin,,,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards
2024092210,2024-09-22,3,8,53,DAL,BAL,2,18,63,,0,,0,"(8:53) (SHOTGUN) 4-D.PRESCOTT PASS INCOMPLETE SHORT RIGHT TO 42-D.VAUGHN (58-M.PIERCE).",0,,,2024,0,SHOTGUN,PASS,0,1,1,0,"SHORT RIGHT",0,0,0,,0,0,0,0,0,0,,37,OPP,0,,0,,0
2024092210,2024-09-22,3,9,29,DAL,BAL,1,20,61,,0,,0,"(9:29) (SHOTGUN) 15-E.ELLIOTT RIGHT GUARD TO BAL 37 FOR 2 YARDS (0-R.SMITH).",0,,,2024,2,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT GUARD",39,OPP,0,,0,,0
2024092210,2024-09-22,3,9,53,DAL,BAL,1,10,71,,0,,0,"(9:53) 23-R.DOWDLE LEFT TACKLE TO BAL 24 FOR 5 YARDS (23-T.SIMPSON, 0-R.SMITH). PENALTY ON DAL-89-B.SPANN-FORD, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT BAL 29 - NO PLAY.",0,,,2024,5,"UNDER CENTER",RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,"LEFT TACKLE",29,OPP,1,DAL,1,"OFFENSIVE HOLDING",10
2024092210,2024-09-22,3,10,5,DAL,BAL,1,10,100,,0,,0,"(10:05) (NO HUDDLE) 23-R.DOWDLE RIGHT END PUSHED OB AT BAL 44 FOR 6 YARDS (95-T.ROBINSON). PENALTY ON BAL-39-E.JACKSON, FACE MASK, 15 YARDS, ENFORCED AT BAL 44.",0,,,2024,6,"NO HUDDLE",RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,"RIGHT END",0,OPP,1,BAL,0,"FACE MASK",15
2024092210,2024-09-22,3,11,58,DAL,BAL,0,0,65,,1,,0,"9-J.TUCKER KICKS 69 YARDS FROM BAL 35 TO DAL -4. 30-J.THOMAS TO DAL 29 FOR 33 YARDS (51-J.ROSS).",0,,,2024,0,"UNDER CENTER","KICK OFF",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0
2024092210,2024-09-22,3,11,58,DAL,BAL,0,0,100,,1,,0,"TIMEOUT AT 11:58.",0,,,2024,0,"UNDER CENTER",,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,0,OPP,0,,0,,0
2024092210,2024-09-22,3,11,58,BAL,DAL,0,0,85,,1,,0,"9-J.TUCKER EXTRA POINT IS GOOD, CENTER-46-N.MOORE, HOLDER-11-J.STOUT.",0,,,2024,0,"UNDER CENTER","EXTRA POINT",0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0
2024092210,2024-09-22,3,12,6,BAL,DAL,2,4,74,,1,,0,"(12:06) 22-D.HENRY LEFT GUARD FOR 26 YARDS, TOUCHDOWN.",0,,,2024,26,"UNDER CENTER",RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,"LEFT GUARD",26,OPP,0,,0,,0
2024092210,2024-09-22,3,12,40,BAL,DAL,1,20,58,,0,,0,"(12:40) (SHOTGUN) 8-L.JACKSON RIGHT END PUSHED OB AT DAL 26 FOR 16 YARDS (11-M.PARSONS).",0,,,2024,16,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,"RIGHT END",42,OPP,0,,0,,0
2024092210,2024-09-22,3,13,12,BAL,DAL,1,10,68,,0,,0,"(13:12) (SHOTGUN) 43-J.HILL LEFT TACKLE TO DAL 24 FOR 8 YARDS (58-M.SMITH). PENALTY ON BAL-72-A.VORHEES, OFFENSIVE HOLDING, 10 YARDS, ENFORCED AT DAL 32 - NO PLAY.",0,,,2024,8,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,1,0,0,"LEFT TACKLE",32,OPP,1,BAL,1,"OFFENSIVE HOLDING",10
